Date,salaire_mensuel,taux_cotisation,cotisations,CAC40_Norm,SP500_Norm,WGBI_Norm,CAC40_50/50,CAC40_75/25,SNP500_50/50,SNP500_75/25
1985-01-01,1156.0,15.0,173.4,1.0,1.0,1.0,173.4,173.4,173.4,173.4
1985-02-01,1156.0,15.0,173.4,1.04097772430945,1.0743421540756253,1.0235623791293365,352.3956269681428,353.1505821817007,355.2883230288702,357.48962627279184
1985-03-01,1156.0,15.0,173.4,1.0269723608884167,1.083612416164497,0.9832991277578244,516.4940669438716,519.5141862671908,523.2332949748401,529.6875627222223
1985-04-01,1156.0,15.0,173.4,1.0412410780742996,1.0805024339685474,1.0019526779018826,698.38118424141,700.791614214996,700.8454167794321,704.4594974191357
1985-05-01,1156.0,15.0,173.4,1.053342778914395,1.0755383080941214,1.0250878162371238,883.9024389981987,884.3455932431262,880.7267564852954,879.4986380684588
1985-06-01,1156.0,15.0,173.4,1.0738831565053872,1.133672287747913,1.030164384102301,1068.109254930763,1071.7741609882225,1080.109683921289,1089.6409003897056
1985-07-01,1156.0,15.0,173.4,1.0150421142353927,1.1474282871123735,0.9878103169278131,1190.2898536048963,1190.1138458180835,1237.8589624005435,1261.7573471352919
1985-08-01,1156.0,15.0,173.4,1.0421351531597272,1.1418660385983488,1.0023207167383668,1388.3175466382233,1391.7088581647406,1417.3503929037083,1435.2036298588375
1985-09-01,1156.0,15.0,173.4,1.0923767831361795,1.1281699062542694,1.0000690689505467,1593.6237549108357,1614.648270230569,1580.6581833828247,1594.886675696689
1985-10-01,1156.0,15.0,173.4,1.053725691990844,1.0888756033587224,0.9906056360263649,1731.2904529049824,1741.3807086664183,1719.0522096976472,1722.8510795361603
1985-11-01,1156.0,15.0,173.4,1.1205487455051073,1.135287145866269,0.9884566049650708,1957.708257751872,1996.659796631683,1927.2234391249667,1950.3919694567992
1985-12-01,1156.0,15.0,173.4,1.1727114983111429,1.2091507288216536,0.9934453565931248,2181.6152611350135,2242.2890882104134,2168.180905676339,2221.424579037861
1986-01-01,1181.8097395306847,15.181864282886297,179.42075073748057,1.1571991885910546,1.2636363793995757,0.992510952362158,2345.5811241072415,2398.937287814678,2395.4322923331333,2475.3978395341355
1986-02-01,1181.8097395306847,15.181864282886297,179.42075073748057,1.1729985051319523,1.266626810076167,0.9916525239767928,2539.9997081833835,2602.403961202041,2576.6515601515102,2658.676917277233
1986-03-01,1181.8097395306847,15.181864282886297,179.42075073748057,1.2628449860489588,1.3571770473129245,1.073989619923432,2922.145139996448,2985.343682224176,2955.143724152804,3035.8354510375334
1986-04-01,1181.8097395306847,15.181864282886297,179.42075073748057,1.363689585213593,1.4288277407710561,1.044192287958322,3177.703206732998,3322.853862089639,3171.5767526893233,3314.4044839712456
1986-05-01,1181.8097395306847,15.181864282886297,179.42075073748057,1.3428601063863044,1.4086124914545761,1.0638789122626988,3362.810604067293,3479.8705882823388,3358.4591313098585,3474.277738045168
1986-06-01,1181.8097395306847,15.181864282886297,179.42075073748057,1.315969699642822,1.4715310871823524,1.0584047045822316,3499.9099724182865,3602.5523118314068,3604.2456448367548,3765.618610145703
1986-07-01,1181.8097395306847,15.181864282886297,179.42075073748057,1.3553479204735397,1.4992225044510126,1.0486146741918931,3715.5085060142724,3854.4926647764573,3800.9096475321467,3989.4778944760797
1986-08-01,1181.8097395306847,15.181864282886297,179.42075073748057,1.277826809803572,1.4122009535100646,1.0499348778466273,3791.011188251814,3869.779097294387,3872.4122052283624,3996.479033177475
1986-09-01,1181.8097395306847,15.181864282886297,179.42075073748057,1.3629276063774682,1.5127392182553527,1.0306054386865058,4061.772441914763,4224.678920675542,4154.030703393027,4370.895672860274
1986-10-01,1181.8097395306847,15.181864282886297,179.42075073748057,1.2776483255606677,1.3834928920233491,1.042599755298575,4137.755011033606,4218.135795004,4180.166730779928,4282.951266268024
1986-11-01,1181.8097395306847,15.181864282886297,179.42075073748057,1.338632217785614,1.4591507516368292,1.0193402928523505,4369.771303209333,4525.033860906941,4427.2581539142475,4614.148312926995
1986-12-01,1181.8097395306847,15.181864282886297,179.42075073748057,1.3428396231002893,1.490550273741038,1.011173382799858,4538.554078339204,4706.057867741406,4636.578575551481,4858.796003342569
1987-01-01,1208.195727032513,15.36593354026524,185.65055245214043,1.3711491510202152,1.44838518294896,0.9993704858507321,4745.557081029348,4952.384846994954,4729.588555412945,4927.182805681019
1987-02-01,1208.195727032513,15.36593354026524,185.65055245214043,1.492880819306442,1.6392343993708853,1.0106977937403796,5168.758846868463,5481.825910806705,5253.644330192449,5613.724756105213
1987-03-01,1208.195727032513,15.36593354026524,185.65055245214043,1.617221489359441,1.6995814510433334,1.018067450763705,5588.504380480895,6019.901533361969,5555.153031125764,5964.607098536414
1987-04-01,1208.195727032513,15.36593354026524,185.65055245214043,1.6329314184906047,1.7439593400719626,1.0200941311126022,5806.86126748247,6252.4067217146085,5818.85843476045,6270.032808481259
1987-05-01,1208.195727032513,15.36593354026524,185.65055245214043,1.6787119638003936,1.7164473413430417,1.0304159924221494,6103.290305741668,6585.3420154066,5988.05017637829,6397.359122001172
1987-06-01,1208.195727032513,15.36593354026524,185.65055245214043,1.7909273477346423,1.735167466581928,1.0235771796187392,6472.677904228372,7090.219361483578,6186.483351166412,6624.723684425927
1987-07-01,1208.195727032513,15.36593354026524,185.65055245214043,1.845156732244546,1.818121984347147,1.0204532896554448,6746.44789606639,7431.4793853554875,6510.574575428656,7042.8547193855975
1987-08-01,1208.195727032513,15.36593354026524,185.65055245214043,1.914036689093955,1.9056220151476337,1.0117318545999923,7029.191675010424,7809.315032122932,6825.069308655808,7467.668599071257
1987-09-01,1208.195727032513,15.36593354026524,185.65055245214043,1.8396539369283509,1.9725478682914601,0.9982121008801358,7031.293520618632,7741.264109010711,7084.967172432359,7825.071162765513
1987-10-01,1208.195727032513,15.36593354026524,185.65055245214043,1.9274534832468073,1.924820528985357,1.0052650274302404,7409.5722654143165,8217.684131584912,7209.934189304303,7882.543550558541
1987-11-01,1208.195727032513,15.36593354026524,185.65055245214043,1.419147272532717,1.505562202883674,0.985455065714173,6545.192834734386,6737.4799171807235,6539.32196782325,6741.647294028683
1987-12-01,1208.195727032513,15.36593354026524,185.65055245214043,1.2913903938933942,1.3775120306701665,0.9862523187433401,6438.879767932861,6469.5935402757295,6449.5284997850595,6498.621476270134
1988-01-01,1235.1708282581146,15.552234505877163,192.09666375888725,1.447854820970781,1.4778708768757154,1.048489363381616,7224.204110691731,7351.645798032472,7080.063262207116,7148.3348790026685
1988-02-01,1235.1708282581146,15.552234505877163,192.09666375888725,1.4618451711296416,1.5373803378270408,1.0616775861388483,7496.6379748618965,7620.138462224845,7459.234072186398,7578.7916582983735
1988-03-01,1235.1708282581146,15.552234505877163,192.09666375888725,1.4596139362398812,1.6017943314145162,1.0553932983383985,7660.826456174118,7792.235791064617,7785.519879738015,7997.828452260916
1988-04-01,1235.1708282581146,15.552234505877163,192.09666375888725,1.4230623369388968,1.5483852833357319,1.0612661325334491,7778.31674143616,7848.822945330962,7869.480853719787,8001.046013943836
1988-05-01,1235.1708282581146,15.552234505877163,192.09666375888725,1.4724159114137592,1.5631578356575457,1.0830248253542252,8185.032039100485,8285.305104835963,8179.789699165994,8291.404389388386
1988-06-01,1235.1708282581146,15.552234505877163,192.09666375888725,1.470325842948159,1.567942634252934,1.1159490073805107,8495.732794460908,8531.549888624118,8508.739120932847,8565.551043683628
1988-07-01,1235.1708282581146,15.552234505877163,192.09666375888725,1.5196159423295963,1.635765580095457,1.1411453605399218,8926.141806355547,8986.307711787234,8980.919742800428,9083.880522079351
1988-08-01,1235.1708282581146,15.552234505877163,192.09666375888725,1.5210894749296364,1.6269737066054222,1.1311175356198444,9083.346920564549,9165.197905040272,9109.421235141157,9219.403148905814
1988-09-01,1235.1708282581146,15.552234505877163,192.09666375888725,1.4288719709659357,1.5641147953766232,1.1570055649840156,9104.046139761696,8992.999162792805,9229.78869979006,9197.104168379978
1988-10-01,1235.1708282581146,15.552234505877163,192.09666375888725,1.4887759785094727,1.6261364809271066,1.1578630066700872,9490.355196644878,9469.528748759096,9608.299339580482,9664.423675534581
1988-11-01,1235.1708282581146,15.552234505877163,192.09666375888725,1.5188398765980493,1.668480898998222,1.1377649287603109,9695.908212106,9763.951243135838,9842.105559900472,10003.327208813997
1988-12-01,1235.1708282581146,15.552234505877163,192.09666375888725,1.467028234650806,1.6368420913338928,1.151144571180487,9779.638274134566,9734.947273780124,9998.755590798923,10082.565472476406
1989-01-01,1262.748196210746,15.740794237589888,198.7665953044114,1.4715604283641297,1.6610048223067437,1.197256975964005,10189.387093710966,10053.760337174228,10471.586435552408,10493.931193349506
1989-02-01,1262.748196210746,15.740794237589888,198.7665953044114,1.6762686592782226,1.7791268340321014,1.16949421794214,10978.735635946392,11243.174863450487,10921.28446320789,11191.568094157257
1989-03-01,1262.748196210746,15.740794237589888,198.7665953044114,1.6441332898985346,1.7276315228700687,1.194999407980424,11191.982966346242,11341.586033315636,11081.087121182449,11208.405370418997
1989-04-01,1262.748196210746,15.740794237589888,198.7665953044114,1.6923952836129894,1.7635765580095457,1.2029295102024706,11592.15005635709,11808.859755446732,11431.897499602594,11600.668151120864
1989-05-01,1262.748196210746,15.740794237589888,198.7665953044114,1.7291691639794184,1.8519139970097518,1.2403342937206456,12097.086421863523,12291.869824699665,12094.711563944404,12325.422248229237
1989-06-01,1262.748196210746,15.740794237589888,198.7665953044114,1.7340182432431221,1.9169259307154227,1.2541165094525792,12380.0244068189,12550.634704455899,12572.968563223083,12882.943346236443
1989-07-01,1262.748196210746,15.740794237589888,198.7665953044114,1.7607276510691612,1.9017943587927268,1.248006867427083,12643.981221653497,12879.10549454489,12691.486076838019,12989.74934549305
1989-08-01,1262.748196210746,15.740794237589888,198.7665953044114,1.882749727083071,2.0698564168000364,1.2709328255120969,13397.01020297602,13806.431098214816,13567.599286535211,14109.10217687083
1989-09-01,1262.748196210746,15.740794237589888,198.7665953044114,1.9564466226105321,2.1019737955846063,1.241762047598374,13704.23207202943,14331.296677472867,13715.924670820175,14391.10505655599
1989-10-01,1262.748196210746,15.740794237589888,198.7665953044114,1.8784427396351122,2.0882177049594444,1.2366696925445,13601.703638898394,14086.826875979916,13841.686345037828,14504.48197475919
1989-11-01,1262.748196210746,15.740794237589888,198.7665953044114,1.7645192405669372,2.035645882558976,1.21720902237834,13280.99264415861,13589.422911768466,13757.308765005853,14372.319004025981
1989-12-01,1262.748196210746,15.740794237589888,198.7665953044114,1.882117990569816,2.0694378952215806,1.17827090815803,13709.8967359558,14358.773199714571,13850.216126785164,14635.081078536847
1990-01-01,1290.9412775576677,15.931640121328554,205.66811851816882,1.9823598585663658,2.1136363657104704,1.1466767967794136,14096.85204024268,15041.750123408929,14018.099164197352,14977.072018318708
1990-02-01,1290.9412775576677,15.931640121328554,205.66811851816882,1.909563812043828,1.9681817737959313,1.1381773690650037,13991.443943219523,14805.273647566853,13689.471271624081,14381.976360862054
1990-03-01,1290.9412775576677,15.931640121328554,205.66811851816882,2.1293315117407072,1.984988162118066,1.1229743063503967,14908.790564899082,16239.432817240871,13862.159175053173,14631.72434736294
1990-04-01,1290.9412775576677,15.931640121328554,205.66811851816882,2.2627046728791504,2.033134023002625,1.110153135730355,15496.2654415159,17161.630761443954,14156.807331532867,15061.798509591124
1990-05-01,1290.9412775576677,15.931640121328554,205.66811851816882,2.384480167831642,1.9784688626242617,1.1542112325847576,16426.423163979965,18230.28078335634,14453.074510663497,15113.177638881329
1990-06-01,1290.9412775576677,15.931640121328554,205.66811851816882,2.437829432287019,2.160646030857616,1.147433595137546,16767.621152711574,18715.093367871465,15281.726376318964,16340.373901708943
1990-07-01,1290.9412775576677,15.931640121328554,205.66811851816882,2.3485274026551917,2.1412679159587498,1.1279877254607884,16524.09265142262,18327.293663369433,15289.374347122082,16366.89729844681
1990-08-01,1290.9412775576677,15.931640121328554,205.66811851816882,2.2719828058279115,2.130083734431723,1.1075541697912143,16310.81186588196,18001.96130325277,15316.629152138457,16434.328447375534
1990-09-01,1290.9412775576677,15.931640121328554,205.66811851816882,1.934490719816721,1.9291866234808859,1.1211775269368907,15405.348513040699,16257.408860088215,14894.209892182125,15528.041043689005
1990-10-01,1290.9412775576677,15.931640121328554,205.66811851816882,1.7570464271716622,1.8307416967134922,1.1245845995974268,14927.883517309812,15357.000013559214,14742.48842434263,15151.217850754218
1990-11-01,1290.9412775576677,15.931640121328554,205.66811851816882,1.8904195883101051,1.818121984347147,1.1425642341240083,15819.453486084534,16498.333950472374,15015.194890180781,15339.114079946507
1990-12-01,1290.9412775576677,15.931640121328554,205.66811851816882,1.8881000550729148,1.9272130195437531,1.1480887634684454,16053.661548267004,16708.762749126512,15707.63495379704,16253.607776618084
1991-01-01,1319.7638191867102,16.124799875053085,212.80927466721448,1.7442889943671154,1.974880491829475,1.1608694794174528,15744.446613360846,16013.580004763322,16202.129684088133,16813.162714712962
1991-02-01,1319.7638191867102,16.124799875053085,212.80927466721448,1.8289519575245619,2.0568780498756163,1.2000187472865769,16604.835407629882,16944.34129684867,17024.498351443708,17691.28935375419
1991-03-01,1319.7638191867102,16.124799875053085,212.80927466721448,2.024952516067143,2.195394820717895,1.2925218060543866,18347.36665654747,18845.57450266773,18466.713798562432,19138.57162745061
1991-04-01,1319.7638191867102,16.124799875053085,212.80927466721448,2.104976412750209,2.244138804242053,1.3165331333622765,19093.130386254463,19704.47516797154,19056.058890727,19758.96364303521
1991-05-01,1319.7638191867102,16.124799875053085,212.80927466721448,2.0794615471411158,2.2449163454213914,1.3399297470103015,19359.87937906287,19825.696790601774,19441.495656944055,20064.693453224634
1991-06-01,1319.7638191867102,16.124799875053085,212.80927466721448,2.1623848603706692,2.3313995494824193,1.3771539645577613,20227.614244756875,20769.145567570504,20298.83662919816,20996.58515359993
1991-07-01,1319.7638191867102,16.124799875053085,212.80927466721448,2.0501193950614285,2.219976073269202,1.3576952677901883,19772.43613764579,20099.879177433188,19883.17187497953,20382.615954982288
1991-08-01,1319.7638191867102,16.124799875053085,212.80927466721448,2.0436247303119104,2.319437826776054,1.386951888542448,20166.96195206667,20373.21373550379,20755.623404575254,21390.133043276142
1991-09-01,1319.7638191867102,16.124799875053085,212.80927466721448,2.1570499622397463,2.3650119610838813,1.3757301574772074,20857.83970863204,21392.87882037101,21088.37791506092,21874.893386971275
1991-10-01,1319.7638191867102,16.124799875053085,212.80927466721448,2.1896393759076553,2.319736796835152,1.397382286774283,21392.34957542133,21932.269767002774,21265.28327407717,21859.697574461974
1991-11-01,1319.7638191867102,16.124799875053085,212.80927466721448,2.1510190908792075,2.347248795564073,1.385845798634408,21328.197201938143,21809.685297665143,21516.414506821042,22221.831053436017
1991-12-01,1319.7638191867102,16.124799875053085,212.80927466721448,1.9949145323309139,2.243480814582073,1.368928839246951,20636.91135360604,20768.851649517062,21122.296292003743,21630.032341881077
1992-01-01,1349.2298749092279,16.320301552783857,220.19838422543438,2.0357384022493075,2.4941986028169074,1.4134427911749612,21403.7952371652,21476.646948654474,22866.16509796135,23838.99938363326
1992-02-01,1349.2298749092279,16.320301552783857,220.19838422543438,2.167719758501592,2.444916363673532,1.431499388246438,22454.53668523877,22809.719225405188,23006.51663767451,23782.061436621458
1992-03-01,1349.2298749092279,16.320301552783857,220.19838422543438,2.2903071750309443,2.4681818194262823,1.422011287839918,23235.23663367505,23959.56123738055,23259.933714708084,24132.58232154758
1992-04-01,1349.2298749092279,16.320301552783857,220.19838422543438,2.24229280870649,2.414294382748661,1.429168804515136,23270.357241952173,23833.189929801654,23284.754798292066,23987.98555460127
1992-05-01,1349.2298749092279,16.320301552783857,220.19838422543438,2.3470196494217888,2.4817584915117052,1.434585783636579,24078.080346410683,24910.82332820694,23874.41138308043,24733.64760193815
1992-06-01,1349.2298749092279,16.320301552783857,220.19838422543438,2.3518907541637324,2.4841507995486976,1.4033577376958597,24061.199387899585,25034.232826778014,23846.267769480146,24837.12717721918
1992-07-01,1349.2298749092279,16.320301552783857,220.19838422543438,2.1954382090006312,2.441387677377722,1.3987616923866282,23441.697237677494,23984.938242360935,23822.168088449464,24716.323091538725
1992-08-01,1349.2298749092279,16.320301552783857,220.19838422543438,2.035970298943797,2.537021592008264,1.3748776492876031,22610.40468084584,22796.12214419369,24305.563500318756,25557.15276322452
1992-09-01,1349.2298749092279,16.320301552783857,220.19838422543438,1.9487559058546708,2.4762560187573595,1.448133164936654,22948.682613091572,22587.58911372132,24882.202245514112,25658.682008607804
1992-10-01,1349.2298749092279,16.320301552783857,220.19838422543438,2.039333650452338,2.498803800351153,1.5305235426451433,24355.029317487435,23916.46281958245,25923.510737447796,26419.06609137819
1992-11-01,1349.2298749092279,16.320301552783857,220.19838422543438,2.052902863260672,2.50394743602602,1.5599113944034415,24890.076420125297,24370.81784902954,26419.271051697884,26806.870290160525
1992-12-01,1349.2298749092279,16.320301552783857,220.19838422543438,2.0549904998033726,2.57984458119962,1.6020681217192247,25459.2585339028,24774.259413665335,27396.858101223545,27817.590354797638
1993-01-01,1379.3538123127103,16.5181735486762,227.84405656809486,2.1275918618128147,2.6058613645902455,1.6220803567904647,26295.843568862605,25735.913197015445,27933.959710795978,28342.70289652729
1993-02-01,1379.3538123127103,16.5181735486762,227.84405656809486,2.0484958350538545,2.6242823372486304,1.7023907723882068,26685.85980736006,25564.733521342416,28952.052744028635,29071.631131240018
1993-03-01,1379.3538123127103,16.5181735486762,227.84405656809486,2.3255639669777786,2.6517943359775513,1.6876248174606305,28602.66220514036,28330.450192919117,29206.097971716823,29465.017958872213
1993-04-01,1379.3538123127103,16.5181735486762,227.84405656809486,2.346439766112491,2.7013757277014285,1.6846370919998421,28933.56577057621,28736.49001666519,29681.126758169507,30093.00818642283
1993-05-01,1379.3538123127103,16.5181735486762,227.84405656809486,2.2328987274104843,2.6327153736591864,1.7058165923353197,28643.26029869906,28011.764056153464,29718.34873450534,29841.78444491663
1993-06-01,1379.3538123127103,16.5181735486762,227.84405656809486,2.169691446697048,2.6927632727511335,1.8247158306034652,29463.947725040252,28133.026237318543,31320.82381573501,31100.119754213458
1993-07-01,1379.3538123127103,16.5181735486762,227.84405656809486,2.299469218059387,2.6946173251689074,1.9256808225125315,31388.11711727209,30012.09387223105,32425.97088852214,31774.231041286894
1993-08-01,1379.3538123127103,16.5181735486762,227.84405656809486,2.471694560920768,2.680203427405169,1.899006393811422,32574.01943883156,31821.88783806183,32342.507926092545,31764.56763899631
1993-09-01,1379.3538123127103,16.5181735486762,227.84405656809486,2.5574014839226384,2.7724282072592596,1.8757123968899239,33166.83839129849,32779.72358616254,32928.43539517747,32714.757380518837
1993-10-01,1379.3538123127103,16.5181735486762,227.84405656809486,2.45221042509914,2.7447966570109803,1.9132227572325058,33044.20712659673,32160.227381215576,33321.43819808826,32861.61827177908
1993-11-01,1379.3538123127103,16.5181735486762,227.84405656809486,2.5216806154406783,2.798026286550025,1.9351768165133991,33929.70575862682,33163.645641736905,34063.562548220274,33661.69547628715
1993-12-01,1379.3538123127103,16.5181735486762,227.84405656809486,2.4570816714141572,2.7627392410705283,1.9595167146860324,33936.3313970888,32858.5943375181,34290.83098908462,33676.99446639855
1994-01-01,1410.150319766385,16.71844460114429,235.7552000030022,2.624551857880839,2.790131688280091,1.975962031811185,35471.01165673662,34842.97748822768,34840.47582550538,34233.83804730727
1994-02-01,1410.150319766385,16.71844460114429,235.7552000030022,2.7128102108143892,2.8803828641970486,1.931020839089079,35899.8003696554,35759.38987409418,35243.51076520763,35105.45032396358
1994-03-01,1410.150319766385,16.71844460114429,235.7552000030022,2.599848772275533,2.794198630195118,1.8916969254450011,35022.584190880436,34696.32526111663,34593.14864718036,34374.68556415319
1994-04-01,1410.150319766385,16.71844460114429,235.7552000030022,2.398165470560294,2.6654306925619515,1.877930496901764,33772.46591887951,32850.28074291078,33905.935771186356,33359.809050086275
1994-05-01,1410.150319766385,16.71844460114429,235.7552000030022,2.526087785220569,2.6968302146661607,1.85145044796148,34670.855201148384,34284.45163499196,34102.353752510084,33772.70640485603
1994-06-01,1410.150319766385,16.71844460114429,235.7552000030022,2.3698671367519575,2.7302632077278832,1.82988120140506,33632.580597616325,32830.16608242269,34350.85003261675,34224.11312036627
1994-07-01,1410.150319766385,16.71844460114429,235.7552000030022,2.20274479532701,2.657117207670754,1.8394008761889726,32769.94005244459,31372.239426725333,34215.81395047526,33816.71060433034
1994-08-01,1410.150319766385,16.71844460114429,235.7552000030022,2.4090671635166294,2.740909133635692,1.8256107668626909,34417.57120903618,33753.079617322284,34862.8061859866,34788.889224056045
1994-09-01,1410.150319766385,16.71844460114429,235.7552000030022,2.3946861707045084,2.8438397064179726,1.8058461933141259,34364.290955755816,33746.36228952266,35564.45332213351,35910.3177651747
1994-10-01,1410.150319766385,16.71844460114429,235.7552000030022,2.1633127302947748,2.767284754105796,1.788218810435332,32772.19556827741,31454.347386145244,35147.94114555109,35333.42240431268
1994-11-01,1410.150319766385,16.71844460114429,235.7552000030022,2.180825177920947,2.824521641060891,1.8353258081067212,33572.25800665179,32088.224739989277,36210.136606640066,36349.98620564298
1994-12-01,1410.150319766385,16.71844460114429,235.7552000030022,2.2919307350385187,2.712619593727433,1.8232979437186725,34553.200445819246,33497.495827519626,35609.952131284146,35446.099463353064
